Date,Type,Link
2025-05-16 11:01:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7328112657465495553
2025-05-16 10:58:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7328422517025452032?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7328422517025452032%2C7328927604621672449%29
2025-05-16 10:56:33,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7328422517025452032
2025-05-16 10:23:22,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7328805857306009600
2025-05-16 10:21:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7328550612814430208
2025-05-16 10:21:20,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7328550612814430208?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7328550612814430208%2C7328559133534707712%29
2025-05-16 10:21:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7328550612814430208?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7328550612814430208%2C7328556528980910081%29
2025-05-16 10:20:36,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7327801106598608898
2025-05-16 10:08:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7328930960782032896
2025-05-13 02:04:13,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7327014258607607808
2025-05-11 16:13:19,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7327355567830671361?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7327355567830671361%2C7327360276100501504%29
2025-05-11 15:30:46,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7326941220813897730?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7326941220813897730%2C7327350733484269568%29
2025-05-11 12:59:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7326954854294110209
2025-05-11 02:00:18,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7325723506476810240
2025-05-11 01:58:16,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7326304918581956608
2025-05-11 01:56:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7326641225099268096
2025-05-11 01:54:48,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7326765370579562497
2025-05-09 02:06:12,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7324809325573562368?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7324809325573562368%2C7325914090017554432%29
2025-05-06 18:41:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7324809325573562368?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7324809325573562368%2C7325348917179473920%29
2025-05-05 17:04:17,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7325184745099710465
2025-05-05 00:53:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7324809325573562368?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7324809325573562368%2C7324954659670974464%29
2025-05-05 00:50:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7324809325573562368?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7324809325573562368%2C7324949028020920322%29
2025-05-04 18:19:49,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7324563323985788928
2025-05-04 16:38:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7324809325573562368?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7324809325573562368%2C7324834155165290496%29
2025-05-04 16:20:39,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7324809325573562368?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7324809325573562368%2C7324829855827533825%29
2025-05-04 16:12:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7324809325573562368?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7324809325573562368%2C7324826743922434048%29
2025-05-03 11:51:07,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7323469963787210752
2025-05-03 03:39:12,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7324107964980547585
2025-05-02 12:01:56,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7323999019565789184
2025-05-01 21:25:59,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7323772019022450688
2025-05-01 10:35:27,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7323432494299496448
2025-05-01 10:27:10,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7323581283337392128
2025-05-01 10:26:33,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7323475480773304320
2025-04-28 22:12:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7321541311734374400
2025-04-28 22:10:42,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7322638052604964865
2025-04-25 14:04:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7321220492810489857
2025-04-25 14:04:16,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7321035433788796928
2025-04-22 11:42:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7320065912143761408
2025-04-20 20:59:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7319054652166025217
2025-04-19 23:12:21,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7319473279843344385
2025-04-16 03:24:34,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7316587475211038720
2025-04-16 02:15:00,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7315360512911781888
2025-04-15 23:11:03,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7317693142890135552?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7317693142890135552%2C7317879423708393472%29
2025-04-15 23:07:44,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7317940969453027330
2025-04-15 02:37:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7315390253530337280
2025-04-14 23:56:39,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7316511014391336961?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7316511014391336961%2C7316710713161363456%29
2025-04-14 23:55:59,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7316511014391336961
2025-04-14 23:53:25,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7317202171387658242
2025-04-09 06:55:33,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7315613729969078272
2025-04-04 23:35:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7313591178967330816
2025-04-04 23:27:08,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7305618483365482497
2025-04-04 00:15:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7313165086901035008?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7313165086901035008%2C7313649118101295105%29
2025-04-04 00:14:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7313165086901035008?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7313165086901035008%2C7313547690540158976%29
2025-04-04 00:14:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7313165086901035008?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7313165086901035008%2C7313579599517405184%29
2025-04-03 02:23:49,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7313371710269833217?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7313371710269833217%2C7313377908742307840%29
2025-04-02 22:40:59,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7311115125871050752
2025-04-02 22:30:04,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7312880760166694912
2025-04-02 22:25:30,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7313275456869281794
2025-04-02 22:23:08,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7313165086901035008?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7313165086901035008%2C7313242905219846144%29
2025-04-02 16:41:57,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7313165086901035008?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7313165086901035008%2C7313188470301020163%29
2025-04-02 11:47:29,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7312885959514079233
2025-04-01 12:49:53,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7312641768418680832
2025-03-29 11:34:53,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7311366334972366849
2025-03-24 22:09:53,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7308957266676731904?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7308957266676731904%2C7309229666278539264%29
2025-03-24 12:31:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7309723974811242496
2025-03-24 12:25:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7309146790560190464?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7309146790560190464%2C7309322365602004994%29
2025-03-23 23:00:09,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7305256457426374658
2025-03-23 22:52:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7309146790560190464?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7309146790560190464%2C7309514417908371456%29
2025-03-23 22:49:52,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7309298999717441536?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7309298999717441536%2C7309324932591595520%29
2025-03-22 12:39:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7309146790560190464?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7309146790560190464%2C7309185751676583936%29
2025-03-22 12:13:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7305259980381724672
2025-03-22 12:13:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7305259980381724672?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7305259980381724672%2C7305313760829677568%29
2025-03-22 09:51:48,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7309104114959855616
2025-03-22 09:16:27,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7308957266676731904
2025-03-21 15:39:05,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7308188185530900480
2025-03-20 14:33:51,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7308198412489789441
2025-03-20 12:55:02,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7307917329948884992?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7307917329948884992%2C7308100015699234819%29
2025-03-20 12:44:10,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7307917329948884992
2025-03-18 18:44:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7307812700145782787
2025-03-15 01:02:58,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7306033606613774337
2025-03-11 23:28:20,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7305287230476963841
2025-03-09 23:48:30,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7303487913294454784
2025-03-09 23:43:10,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7303128456723091456
2025-03-09 14:29:51,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7304145463304232961
2025-03-04 12:04:56,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7301976407398658048
2025-03-03 22:55:27,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7302393795633963008
2025-03-03 22:36:20,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7302291628256313344
2025-03-01 03:12:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7301201481687318529?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7301201481687318529%2C7301299478060273664%29
2025-02-24 22:17:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7294822445373427713?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7294822445373427713%2C7299747006615351296%29
2025-02-24 02:36:09,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7299063075670769665?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7299063075670769665%2C7299525322713059329%29
2025-02-23 12:58:45,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7297610954018598913?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7297610954018598913%2C7299392721306230784%29
2025-02-22 20:30:49,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7299063075670769665?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7299063075670769665%2C7299092709108035585%29
2025-02-22 13:10:28,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7297749163373379584
2025-02-22 13:08:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7298748348352659458
2025-02-22 13:07:05,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7299001641490366464
2025-02-22 00:35:23,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7297510478375743490
2025-02-22 00:16:57,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7298370303628386306
2025-02-21 13:30:39,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7297965001087041536
2025-02-20 23:15:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7295458992229613568
2025-02-20 22:57:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7298443009757495296
2025-02-20 22:52:30,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7298386519633903617
2025-02-20 22:51:15,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7297610954018598913?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7297610954018598913%2C7297850175820025856%29
2025-02-20 22:50:54,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7297610954018598913?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7297610954018598913%2C7298452854468395011%29
2025-02-20 22:44:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7298316100914589699?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7298316100914589699%2C7298352482915659776%29
2025-02-20 22:43:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7298316100914589699?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7298316100914589699%2C7298347455065059328%29
2025-02-20 13:14:58,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7298316100914589699?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7298316100914589699%2C7298321684330123264%29
2025-02-20 12:25:57,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7297610954018598913?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7297610954018598913%2C7298203459533606913%29
2025-02-19 02:04:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7297610954018598913?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7297610954018598913%2C7297719669501644800%29
2025-02-19 02:04:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7297610954018598913?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7297610954018598913%2C7297675156670349312%29
2025-02-19 02:03:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7297610954018598913?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7297610954018598913%2C7297750789819715584%29
2025-02-19 02:02:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7297610954018598913?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7297610954018598913%2C7297757558788829184%29
2025-02-19 02:00:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7297610954018598913?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7297610954018598913%2C7297675992725106689%29
2025-02-18 17:58:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7297610954018598913?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7297610954018598913%2C7297614480081862656%29
2025-02-18 17:57:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7297610954018598913?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7297610954018598913%2C7297647642757484544%29
2025-02-17 13:47:15,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7295894559635468288
2025-02-17 13:32:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7295456675849818113?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7295456675849818113%2C7296542244885397504%29
2025-02-14 13:43:51,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7296012672561491968
2025-02-10 17:40:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7294652979511459840
2025-02-03 01:44:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7291593597827633152
2025-02-03 01:32:57,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7291811585403080704?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7291811585403080704%2C7291966324602273792%29
2025-02-02 23:15:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7291878239835209728?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7291878239835209728%2C7291885136227237891%29
2025-02-02 23:04:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7291361932320669696?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7291361932320669696%2C7291870644516855809%29
2025-02-02 23:04:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7291361932320669696?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7291361932320669696%2C7291870332657840128%29
2025-02-02 15:58:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7290499901254189057?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7290499901254189057%2C7291846027647610881%29
2025-02-02 15:57:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7290499901254189057?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7290499901254189057%2C7291841398402605056%29
2025-02-02 15:57:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7290499901254189057?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7290499901254189057%2C7291831183758229504%29
2025-02-02 15:57:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7290499901254189057?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7290499901254189057%2C7291846680201613312%29
2025-02-02 14:14:08,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7290483138424700930
2025-02-02 14:04:40,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7291154623598321665
2025-02-02 13:43:13,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7291450548736720896
2025-02-02 13:40:40,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7291377510783549440?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7291377510783549440%2C7291503845627613185%29
2025-02-02 13:40:25,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7291377510783549440
2025-02-01 04:14:12,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7290086257311784960
2025-02-01 04:04:15,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7290073606284324864?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7290073606284324864%2C7290073633266237442%29
2025-02-01 04:04:03,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7290073606284324864
2025-02-01 04:02:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7291143956812226560
2025-02-01 03:39:57,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7289737048444284929?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7289737048444284929%2C7290109857553170432%29
2025-01-28 04:18:57,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7289737048444284929
2025-01-26 03:20:54,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7288516590650687488?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7288516590650687488%2C7288996370613444608%29
2025-01-25 14:05:40,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7288516590650687488?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7288516590650687488%2C7288648254911660033%29
2025-01-25 14:04:56,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7288516590650687488?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7288516590650687488%2C7288664006473527298%29
2025-01-24 21:49:25,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7281319126340448257?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7281319126340448257%2C7288673623316299777%29
2025-01-24 13:47:28,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7288478736327340034?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7288478736327340034%2C7288485740034809857%29
2025-01-19 13:42:31,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7286499092988403713
2025-01-19 13:08:00,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7284742409442189312?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7284742409442189312%2C7286072312485888000%29
2025-01-19 13:01:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7286064815813378049
2025-01-19 12:52:18,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7286514970324873216
2025-01-19 12:51:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7285960174907850752
2025-01-19 12:51:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7285758328171839491
2025-01-16 03:14:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7285083681927413760
2025-01-16 03:11:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7280657154682839040
2025-01-14 02:27:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7283652306431090688
2025-01-14 02:18:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7282139134880595969
2025-01-14 02:17:12,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7284631817549152256
2025-01-14 01:53:13,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7282444310132727808
2025-01-09 03:16:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7282249304910508032
2025-01-09 03:15:20,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7282746649892810752
2025-01-06 17:43:36,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7282085669605199873
2025-01-05 13:19:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7279515953464332288?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7279515953464332288%2C7281342256987480064%29
2025-01-04 14:55:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7280177083673104386
2024-12-27 03:17:28,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7277806783287500800
2024-12-25 01:17:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7276681300650930176
2024-12-25 01:15:24,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7275193008256393219
2024-12-25 01:12:37,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7275557117812432899
2024-12-15 17:59:53,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7272488270926622721
2024-12-15 14:25:13,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7272609779598929920
2024-12-15 13:35:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7274039209827393536?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7274039209827393536%2C7274043776354922497%29
2024-12-15 13:01:12,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7271455991139909632
2024-12-15 12:49:34,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7273724872868917248?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7273724872868917248%2C7273734009048719360%29
2024-12-15 12:46:56,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7269705776938545152
2024-12-15 12:38:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7272990408337408000
2024-12-10 11:18:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7267582987783806977?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7267582987783806977%2C7267986130212397056%29
2024-12-10 11:18:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7267582987783806977
2024-12-10 03:02:32,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7269723896981929984
2024-11-25 21:46:02,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7265867560187756544
2024-11-22 23:18:09,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7265693028357423104
